scenario,u,v,distance_m,speed_mps,congest_base
OSM_SMALL,35,37,2.7997070972563183,9.781317595917587,0.3333333332222222
OSM_SMALL,36,40,3.0821646032252024,11.004259477957655,0.3333333332222222
OSM_SMALL,37,38,2.405350349200681,12.449154601884425,0.3333333332222222
OSM_SMALL,38,42,1.7513683961138269,8.943958597786096,0.4999999998333333
OSM_SMALL,39,50,6.95363650165227,10.441139080162841,0.4999999998333333
OSM_SMALL,39,54,27.39169947390775,7.487920689333666,0.6666666664444444
OSM_SMALL,40,43,3.056317926937022,10.350494312494792,0.3333333332222222
OSM_SMALL,41,63,13.092204388218132,9.673876217317869,0.4999999998333333
OSM_SMALL,42,45,1.7604968767595828,8.574745521041233,0.4999999998333333
OSM_SMALL,43,44,4.134668224200863,12.07097861647247,0.3333333332222222
OSM_SMALL,44,46,4.140430569069708,10.797673983074738,0.3333333332222222
OSM_SMALL,45,47,1.7814475202181315,10.471315276508143,0.3333333332222222
OSM_SMALL,46,48,5.904755705198542,9.729802348723194,0.3333333332222222
OSM_SMALL,47,54,4.764200516281473,9.514690058667787,0.4999999998333333
OSM_SMALL,48,51,7.61598416856136,8.599829413589122,0.4999999998333333
OSM_SMALL,49,59,6.369946024531579,12.938675430460037,0.1666666666111111
OSM_SMALL,50,74,12.546652454548521,12.000556900480495,0.3333333332222222
OSM_SMALL,51,63,46.358574069728945,7.577804702962682,0.6666666664444444
OSM_SMALL,51,52,3.8063109750710216,10.364567243893847,0.4999999998333333
OSM_SMALL,52,53,3.4415822811969656,10.636324903558705,0.3333333332222222
OSM_SMALL,53,55,3.2097780666194264,10.1647722049334,0.3333333332222222
OSM_SMALL,54,60,8.601399977831466,7.891471139742022,0.6666666664444444
OSM_SMALL,55,57,2.816133342010422,9.982274822061099,0.3333333332222222
OSM_SMALL,56,62,3.35892522121355,9.539595833315499,0.3333333332222222
OSM_SMALL,57,58,2.836638054636578,10.750128943840993,0.3333333332222222
OSM_SMALL,58,61,1.976760192042524,11.293285413713823,0.3333333332222222
OSM_SMALL,60,78,17.887156778487444,9.314238594970046,0.4999999998333333
OSM_SMALL,60,65,15.738595495978526,10.130697260306555,0.4999999998333333
OSM_SMALL,61,64,2.240254143108503,11.560412355009136,0.3333333332222222
OSM_SMALL,62,80,9.882689400116567,11.261613410972641,0.3333333332222222
OSM_SMALL,63,73,29.477560527254592,8.633342433620804,0.6666666664444444
OSM_SMALL,64,72,2.5702420601628524,9.477451616524778,0.3333333332222222
