scenario,node,lon,lat
OSM_MEDIUM,363,-3.187051,55.945951
OSM_MEDIUM,364,-3.187037,55.945749
OSM_MEDIUM,365,-3.187009,55.94596
OSM_MEDIUM,366,-3.186993,55.94976
OSM_MEDIUM,367,-3.186978,55.944073
OSM_MEDIUM,368,-3.186961,55.945644
OSM_MEDIUM,369,-3.186924,55.943973
OSM_MEDIUM,370,-3.186915,55.945576
OSM_MEDIUM,371,-3.186909,55.94881
OSM_MEDIUM,372,-3.186877,55.945521
OSM_MEDIUM,373,-3.186875,55.947486
OSM_MEDIUM,374,-3.186854,55.945487
OSM_MEDIUM,375,-3.18685,55.945672
OSM_MEDIUM,376,-3.186825,55.948647
OSM_MEDIUM,377,-3.186813,55.948045
OSM_MEDIUM,378,-3.186774,55.945371
OSM_MEDIUM,379,-3.186766,55.947504
OSM_MEDIUM,380,-3.18675,55.944621
OSM_MEDIUM,381,-3.186745,55.948499
OSM_MEDIUM,382,-3.186742,55.947508
OSM_MEDIUM,383,-3.186741,55.948059
OSM_MEDIUM,384,-3.186727,55.948756
OSM_MEDIUM,385,-3.186719,55.947512
OSM_MEDIUM,386,-3.18669,55.949157
OSM_MEDIUM,387,-3.186685,55.948068
OSM_MEDIUM,388,-3.18668,55.949088
OSM_MEDIUM,389,-3.186637,55.947968
OSM_MEDIUM,390,-3.18662,55.945146
OSM_MEDIUM,391,-3.186615,55.948256
OSM_MEDIUM,392,-3.186596,55.94822
OSM_MEDIUM,393,-3.186578,55.945988
OSM_MEDIUM,394,-3.186531,55.948096
OSM_MEDIUM,395,-3.186526,55.948787
OSM_MEDIUM,396,-3.186521,55.945015
OSM_MEDIUM,397,-3.186491,55.948792
OSM_MEDIUM,398,-3.186477,55.947995
OSM_MEDIUM,399,-3.186459,55.947964
OSM_MEDIUM,400,-3.186451,55.944921
OSM_MEDIUM,401,-3.186434,55.947922
OSM_MEDIUM,402,-3.186426,55.94637
OSM_MEDIUM,403,-3.186416,55.946357
OSM_MEDIUM,404,-3.186414,55.947563
OSM_MEDIUM,405,-3.186404,55.947869
OSM_MEDIUM,406,-3.186365,55.946038
OSM_MEDIUM,407,-3.186345,55.948532
OSM_MEDIUM,408,-3.186325,55.94794
OSM_MEDIUM,409,-3.186318,55.946044
OSM_MEDIUM,410,-3.186305,55.948488
OSM_MEDIUM,411,-3.186297,55.947661
OSM_MEDIUM,412,-3.186294,55.946191
OSM_MEDIUM,413,-3.186286,55.944702
OSM_MEDIUM,414,-3.186283,55.945831
OSM_MEDIUM,415,-3.186282,55.945851
OSM_MEDIUM,416,-3.186279,55.945817
OSM_MEDIUM,417,-3.186276,55.944689
OSM_MEDIUM,418,-3.186276,55.945864
OSM_MEDIUM,419,-3.186274,55.946043
OSM_MEDIUM,420,-3.186268,55.945877
OSM_MEDIUM,421,-3.186265,55.945802
OSM_MEDIUM,422,-3.186263,55.944079
OSM_MEDIUM,423,-3.186259,55.947589
OSM_MEDIUM,424,-3.186251,55.945892
OSM_MEDIUM,425,-3.186247,55.946126
OSM_MEDIUM,426,-3.186243,55.945786
OSM_MEDIUM,427,-3.186239,55.944105
OSM_MEDIUM,428,-3.186232,55.946036
